geração,Id_Barra,Nome_Barra,Tamanho Geometrico (cm),Tamanho de Corte (cm),Fitness,No1_X,No1_Y,No2_X,No2_Y,Estado
1,1,AB,11.8283,13.8283,0.0,0.0,0.0,11.8283,0.0,Neutra
1,2,BC,9.4725,13.4725,0.0,11.8283,0.0,21.3008,0.0,Tensionada
1,3,CD,9.4725,13.4725,0.0,21.3008,0.0,30.7733,0.0,Tensionada
1,4,DE,11.8283,13.8283,0.0,30.7733,0.0,42.6016,0.0,Neutra
1,5,FG,12.2152,16.2152,0.0,0.0,6.9459,11.8283,3.8959,Comprimida
1,6,GH,9.5496,13.5496,0.0,11.8283,3.8959,21.3008,5.1068,Comprimida
1,7,HI,9.5496,13.5496,0.0,21.3008,5.1068,30.7733,3.8959,Comprimida
1,8,IJ,12.2152,16.2152,0.0,30.7733,3.8959,42.6016,6.9459,Comprimida
1,9,AF,6.9459,8.9459,0.0,0.0,0.0,0.0,6.9459,Comprimida
1,10,GB,3.8959,7.8959,0.0,11.8283,3.8959,11.8283,0.0,Comprimida
1,11,HC,5.1068,9.1068,0.0,21.3008,5.1068,21.3008,0.0,Tensionada
1,12,ID,3.8959,7.8959,0.0,30.7733,3.8959,30.7733,0.0,Comprimida
1,13,EJ,6.9459,8.9459,0.0,42.6016,0.0,42.6016,6.9459,Comprimida
1,14,FB,13.717,17.717,0.0,0.0,6.9459,11.8283,0.0,Tensionada
1,15,GC,10.2424,14.2424,0.0,11.8283,3.8959,21.3008,0.0,Tensionada
1,16,IC,10.2424,14.2424,0.0,30.7733,3.8959,21.3008,0.0,Tensionada
1,17,JD,13.717,17.717,0.0,42.6016,6.9459,30.7733,0.0,Tensionada
2,1,AB,12.0,14.0,0.0,0.0,0.0,12.0,0.0,Neutra
2,2,BC,9.9337,13.9337,0.0,12.0,0.0,21.9337,0.0,Tensionada
2,3,CD,9.9337,13.9337,0.0,21.9337,0.0,31.8675,0.0,Tensionada
2,4,DE,12.0,14.0,0.0,31.8675,0.0,43.8675,0.0,Neutra
2,5,FG,12.052,16.052,0.0,0.0,6.301,12.0,5.1828,Comprimida
2,6,GH,10.0713,14.0713,0.0,12.0,5.1828,21.9337,3.524,Comprimida
2,7,HI,10.0713,14.0713,0.0,21.9337,3.524,31.8675,5.1828,Comprimida
2,8,IJ,12.052,16.052,0.0,31.8675,5.1828,43.8675,6.301,Comprimida
2,9,AF,6.301,8.301,0.0,0.0,0.0,0.0,6.301,Comprimida
2,10,GB,5.1828,9.1828,0.0,12.0,5.1828,12.0,0.0,Comprimida
2,11,HC,3.524,7.524,0.0,21.9337,3.524,21.9337,0.0,Comprimida
2,12,ID,5.1828,9.1828,0.0,31.8675,5.1828,31.8675,0.0,Comprimida
2,13,EJ,6.301,8.301,0.0,43.8675,0.0,43.8675,6.301,Comprimida
2,14,FB,13.5537,17.5537,0.0,0.0,6.301,12.0,0.0,Tensionada
2,15,GC,11.2045,15.2045,0.0,12.0,5.1828,21.9337,0.0,Tensionada
2,16,IC,11.2045,15.2045,0.0,31.8675,5.1828,21.9337,0.0,Tensionada
2,17,JD,13.5537,17.5537,0.0,43.8675,6.301,31.8675,0.0,Tensionada
3,1,AB,12.0,14.0,0.0,0.0,0.0,12.0,0.0,Neutra
3,2,BC,9.6901,13.6901,0.0,12.0,0.0,21.6901,0.0,Tensionada
3,3,CD,9.6901,13.6901,0.0,21.6901,0.0,31.3801,0.0,Tensionada
3,4,DE,12.0,14.0,0.0,31.3801,0.0,43.3801,0.0,Neutra
3,5,FG,12.0393,16.0393,0.0,0.0,6.1942,12.0,5.2218,Comprimida
3,6,GH,9.7511,13.7511,0.0,12.0,5.2218,21.6901,6.3109,Comprimida
3,7,HI,9.7511,13.7511,0.0,21.6901,6.3109,31.3801,5.2218,Comprimida
3,8,IJ,12.0393,16.0393,0.0,31.3801,5.2218,43.3801,6.1942,Comprimida
3,9,AF,6.1942,8.1942,0.0,0.0,0.0,0.0,6.1942,Comprimida
3,10,GB,5.2218,9.2218,0.0,12.0,5.2218,12.0,0.0,Comprimida
3,11,HC,6.3109,10.3109,0.0,21.6901,6.3109,21.6901,0.0,Tensionada
3,12,ID,5.2218,9.2218,0.0,31.3801,5.2218,31.3801,0.0,Comprimida
3,13,EJ,6.1942,8.1942,0.0,43.3801,0.0,43.3801,6.1942,Comprimida
3,14,FB,13.5044,17.5044,0.0,0.0,6.1942,12.0,0.0,Tensionada
3,15,GC,11.0075,15.0075,0.0,12.0,5.2218,21.6901,0.0,Tensionada
3,16,IC,11.0075,15.0075,0.0,31.3801,5.2218,21.6901,0.0,Tensionada
3,17,JD,13.5044,17.5044,0.0,43.3801,6.1942,31.3801,0.0,Tensionada
4,1,AB,11.7109,13.7109,0.0,0.0,0.0,11.7109,0.0,Neutra
4,2,BC,9.8784,13.8784,0.0,11.7109,0.0,21.5893,0.0,Tensionada
4,3,CD,9.8784,13.8784,0.0,21.5893,0.0,31.4677,0.0,Tensionada
4,4,DE,11.7109,13.7109,0.0,31.4677,0.0,43.1786,0.0,Neutra
4,5,FG,11.7344,15.7344,0.0,0.0,5.1197,11.7109,5.8628,Comprimida
4,6,GH,10.0374,14.0374,0.0,11.7109,5.8628,21.5893,4.0836,Comprimida
4,7,HI,10.0374,14.0374,0.0,21.5893,4.0836,31.4677,5.8628,Comprimida
4,8,IJ,11.7344,15.7344,0.0,31.4677,5.8628,43.1786,5.1197,Comprimida
4,9,AF,5.1197,7.1197,0.0,0.0,0.0,0.0,5.1197,Comprimida
4,10,GB,5.8628,9.8628,0.0,11.7109,5.8628,11.7109,0.0,Comprimida
4,11,HC,4.0836,8.0836,0.0,21.5893,4.0836,21.5893,0.0,Comprimida
4,12,ID,5.8628,9.8628,0.0,31.4677,5.8628,31.4677,0.0,Comprimida
4,13,EJ,5.1197,7.1197,0.0,43.1786,0.0,43.1786,5.1197,Comprimida
4,14,FB,12.7811,16.7811,0.0,0.0,5.1197,11.7109,0.0,Tensionada
4,15,GC,11.4872,15.4872,0.0,11.7109,5.8628,21.5893,0.0,Tensionada
4,16,IC,11.4872,15.4872,0.0,31.4677,5.8628,21.5893,0.0,Tensionada
4,17,JD,12.7811,16.7811,0.0,43.1786,5.1197,31.4677,0.0,Tensionada
5,1,AB,12.0,14.0,0.0,0.0,0.0,12.0,0.0,Neutra
5,2,BC,9.6046,13.6046,0.0,12.0,0.0,21.6046,0.0,Tensionada
5,3,CD,9.6046,13.6046,0.0,21.6046,0.0,31.2093,0.0,Tensionada
5,4,DE,12.0,14.0,0.0,31.2093,0.0,43.2093,0.0,Neutra
5,5,FG,12.1774,16.1774,0.0,0.0,4.5823,12.0,6.6535,Comprimida
5,6,GH,9.669,13.669,0.0,12.0,6.6535,21.6046,5.5397,Comprimida
5,7,HI,9.669,13.669,0.0,21.6046,5.5397,31.2093,6.6535,Comprimida
5,8,IJ,12.1774,16.1774,0.0,31.2093,6.6535,43.2093,4.5823,Comprimida
5,9,AF,4.5823,6.5823,0.0,0.0,0.0,0.0,4.5823,Comprimida
5,10,GB,6.6535,10.6535,0.0,12.0,6.6535,12.0,0.0,Comprimida
5,11,HC,5.5397,9.5397,0.0,21.6046,5.5397,21.6046,0.0,Comprimida
5,12,ID,6.6535,10.6535,0.0,31.2093,6.6535,31.2093,0.0,Comprimida
5,13,EJ,4.5823,6.5823,0.0,43.2093,0.0,43.2093,4.5823,Comprimida
5,14,FB,12.8451,16.8451,0.0,0.0,4.5823,12.0,0.0,Tensionada
5,15,GC,11.6841,15.6841,0.0,12.0,6.6535,21.6046,0.0,Tensionada
5,16,IC,11.6841,15.6841,0.0,31.2093,6.6535,21.6046,0.0,Tensionada
5,17,JD,12.8451,16.8451,0.0,43.2093,4.5823,31.2093,0.0,Tensionada
6,1,AB,12.0,14.0,0.0,0.0,0.0,12.0,0.0,Neutra
6,2,BC,9.8616,13.8616,0.0,12.0,0.0,21.8616,0.0,Tensionada
6,3,CD,9.8616,13.8616,0.0,21.8616,0.0,31.7233,0.0,Tensionada
6,4,DE,12.0,14.0,0.0,31.7233,0.0,43.7233,0.0,Neutra
6,5,FG,12.0289,16.0289,0.0,0.0,6.5829,12.0,5.7491,Comprimida
6,6,GH,9.8795,13.8795,0.0,12.0,5.7491,21.8616,6.3426,Comprimida
6,7,HI,9.8795,13.8795,0.0,21.8616,6.3426,31.7233,5.7491,Comprimida
6,8,IJ,12.0289,16.0289,0.0,31.7233,5.7491,43.7233,6.5829,Comprimida
6,9,AF,6.5829,8.5829,0.0,0.0,0.0,0.0,6.5829,Comprimida
6,10,GB,5.7491,9.7491,0.0,12.0,5.7491,12.0,0.0,Comprimida
6,11,HC,6.3426,10.3426,0.0,21.8616,6.3426,21.8616,0.0,Tensionada
6,12,ID,5.7491,9.7491,0.0,31.7233,5.7491,31.7233,0.0,Comprimida
6,13,EJ,6.5829,8.5829,0.0,43.7233,0.0,43.7233,6.5829,Comprimida
6,14,FB,13.687,17.687,0.0,0.0,6.5829,12.0,0.0,Tensionada
6,15,GC,11.4151,15.4151,0.0,12.0,5.7491,21.8616,0.0,Tensionada
6,16,IC,11.4151,15.4151,0.0,31.7233,5.7491,21.8616,0.0,Tensionada
6,17,JD,13.687,17.687,0.0,43.7233,6.5829,31.7233,0.0,Tensionada
7,1,AB,11.9599,13.9599,0.0,0.0,0.0,11.9599,0.0,Neutra
7,2,BC,9.6228,13.6228,0.0,11.9599,0.0,21.5827,0.0,Tensionada
7,3,CD,9.6228,13.6228,0.0,21.5827,0.0,31.2056,0.0,Tensionada
7,4,DE,11.9599,13.9599,0.0,31.2056,0.0,43.1654,0.0,Neutra
7,5,FG,12.0163,16.0163,0.0,0.0,6.5002,11.9599,5.3375,Comprimida
7,6,GH,9.6821,13.6821,0.0,11.9599,5.3375,21.5827,6.4071,Comprimida
7,7,HI,9.6821,13.6821,0.0,21.5827,6.4071,31.2056,5.3375,Comprimida
7,8,IJ,12.0163,16.0163,0.0,31.2056,5.3375,43.1654,6.5002,Comprimida
7,9,AF,6.5002,8.5002,0.0,0.0,0.0,0.0,6.5002,Comprimida
7,10,GB,5.3375,9.3375,0.0,11.9599,5.3375,11.9599,0.0,Comprimida
7,11,HC,6.4071,10.4071,0.0,21.5827,6.4071,21.5827,0.0,Tensionada
7,12,ID,5.3375,9.3375,0.0,31.2056,5.3375,31.2056,0.0,Comprimida
7,13,EJ,6.5002,8.5002,0.0,43.1654,0.0,43.1654,6.5002,Comprimida
7,14,FB,13.6122,17.6122,0.0,0.0,6.5002,11.9599,0.0,Tensionada
7,15,GC,11.004,15.004,0.0,11.9599,5.3375,21.5827,0.0,Tensionada
7,16,IC,11.004,15.004,0.0,31.2056,5.3375,21.5827,0.0,Tensionada
7,17,JD,13.6122,17.6122,0.0,43.1654,6.5002,31.2056,0.0,Tensionada
8,1,AB,11.8525,13.8525,0.0,0.0,0.0,11.8525,0.0,Neutra
8,2,BC,9.5859,13.5859,0.0,11.8525,0.0,21.4384,0.0,Tensionada
8,3,CD,9.5859,13.5859,0.0,21.4384,0.0,31.0243,0.0,Tensionada
8,4,DE,11.8525,13.8525,0.0,31.0243,0.0,42.8768,0.0,Neutra
8,5,FG,11.8847,15.8847,0.0,0.0,6.2717,11.8525,5.3974,Comprimida
8,6,GH,9.586,13.586,0.0,11.8525,5.3974,21.4384,5.3507,Comprimida
8,7,HI,9.586,13.586,0.0,21.4384,5.3507,31.0243,5.3974,Comprimida
8,8,IJ,11.8847,15.8847,0.0,31.0243,5.3974,42.8768,6.2717,Comprimida
8,9,AF,6.2717,8.2717,0.0,0.0,0.0,0.0,6.2717,Comprimida
8,10,GB,5.3974,9.3974,0.0,11.8525,5.3974,11.8525,0.0,Comprimida
8,11,HC,5.3507,9.3507,0.0,21.4384,5.3507,21.4384,0.0,Comprimida
8,12,ID,5.3974,9.3974,0.0,31.0243,5.3974,31.0243,0.0,Comprimida
8,13,EJ,6.2717,8.2717,0.0,42.8768,0.0,42.8768,6.2717,Comprimida
8,14,FB,13.4096,17.4096,0.0,0.0,6.2717,11.8525,0.0,Tensionada
8,15,GC,11.001,15.001,0.0,11.8525,5.3974,21.4384,0.0,Tensionada
8,16,IC,11.001,15.001,0.0,31.0243,5.3974,21.4384,0.0,Tensionada
8,17,JD,13.4096,17.4096,0.0,42.8768,6.2717,31.0243,0.0,Tensionada
9,1,AB,11.6753,13.6753,0.0,0.0,0.0,11.6753,0.0,Neutra
9,2,BC,9.6811,13.6811,0.0,11.6753,0.0,21.3564,0.0,Tensionada
9,3,CD,9.6811,13.6811,0.0,21.3564,0.0,31.0375,0.0,Tensionada
9,4,DE,11.6753,13.6753,0.0,31.0375,0.0,42.7128,0.0,Neutra
9,5,FG,11.6846,15.6846,0.0,0.0,5.784,11.6753,5.3165,Comprimida
9,6,GH,9.7126,13.7126,0.0,11.6753,5.3165,21.3564,4.5348,Comprimida
9,7,HI,9.7126,13.7126,0.0,21.3564,4.5348,31.0375,5.3165,Comprimida
9,8,IJ,11.6846,15.6846,0.0,31.0375,5.3165,42.7128,5.784,Comprimida
9,9,AF,5.784,7.784,0.0,0.0,0.0,0.0,5.784,Comprimida
9,10,GB,5.3165,9.3165,0.0,11.6753,5.3165,11.6753,0.0,Comprimida
9,11,HC,4.5348,8.5348,0.0,21.3564,4.5348,21.3564,0.0,Comprimida
9,12,ID,5.3165,9.3165,0.0,31.0375,5.3165,31.0375,0.0,Comprimida
9,13,EJ,5.784,7.784,0.0,42.7128,0.0,42.7128,5.784,Comprimida
9,14,FB,13.0295,17.0295,0.0,0.0,5.784,11.6753,0.0,Tensionada
9,15,GC,11.0449,15.0449,0.0,11.6753,5.3165,21.3564,0.0,Tensionada
9,16,IC,11.0449,15.0449,0.0,31.0375,5.3165,21.3564,0.0,Tensionada
9,17,JD,13.0295,17.0295,0.0,42.7128,5.784,31.0375,0.0,Tensionada
10,1,AB,11.9042,13.9042,0.0,0.0,0.0,11.9042,0.0,Neutra
10,2,BC,9.593,13.593,0.0,11.9042,0.0,21.4972,0.0,Tensionada
10,3,CD,9.593,13.593,0.0,21.4972,0.0,31.0902,0.0,Tensionada
10,4,DE,11.9042,13.9042,0.0,31.0902,0.0,42.9944,0.0,Neutra
10,5,FG,11.9291,15.9291,0.0,0.0,6.3651,11.9042,5.5934,Comprimida
10,6,GH,9.6097,13.6097,0.0,11.9042,5.5934,21.4972,5.028,Comprimida
10,7,HI,9.6097,13.6097,0.0,21.4972,5.028,31.0902,5.5934,Comprimida
10,8,IJ,11.9291,15.9291,0.0,31.0902,5.5934,42.9944,6.3651,Comprimida
10,9,AF,6.3651,8.3651,0.0,0.0,0.0,0.0,6.3651,Comprimida
10,10,GB,5.5934,9.5934,0.0,11.9042,5.5934,11.9042,0.0,Comprimida
10,11,HC,5.028,9.028,0.0,21.4972,5.028,21.4972,0.0,Comprimida
10,12,ID,5.5934,9.5934,0.0,31.0902,5.5934,31.0902,0.0,Comprimida
10,13,EJ,6.3651,8.3651,0.0,42.9944,0.0,42.9944,6.3651,Comprimida
10,14,FB,13.499,17.499,0.0,0.0,6.3651,11.9042,0.0,Tensionada
10,15,GC,11.1046,15.1046,0.0,11.9042,5.5934,21.4972,0.0,Tensionada
10,16,IC,11.1046,15.1046,0.0,31.0902,5.5934,21.4972,0.0,Tensionada
10,17,JD,13.499,17.499,0.0,42.9944,6.3651,31.0902,0.0,Tensionada
11,1,AB,11.894,13.894,0.1158,0.0,0.0,11.894,0.0,Neutra
11,2,BC,9.7386,13.7386,0.1158,11.894,0.0,21.6326,0.0,Tensionada
11,3,CD,9.7386,13.7386,0.1158,21.6326,0.0,31.3712,0.0,Tensionada
11,4,DE,11.894,13.894,0.1158,31.3712,0.0,43.2652,0.0,Neutra
11,5,FG,11.9308,15.9308,0.1158,0.0,6.1636,11.894,5.2276,Comprimida
11,6,GH,9.7515,13.7515,0.1158,11.894,5.2276,21.6326,4.7261,Comprimida
11,7,HI,9.7515,13.7515,0.1158,21.6326,4.7261,31.3712,5.2276,Comprimida
11,8,IJ,11.9308,15.9308,0.1158,31.3712,5.2276,43.2652,6.1636,Comprimida
11,9,AF,6.1636,8.1636,0.1158,0.0,0.0,0.0,6.1636,Comprimida
11,10,GB,5.2276,9.2276,0.1158,11.894,5.2276,11.894,0.0,Comprimida
11,11,HC,4.7261,8.7261,0.1158,21.6326,4.7261,21.6326,0.0,Comprimida
11,12,ID,5.2276,9.2276,0.1158,31.3712,5.2276,31.3712,0.0,Comprimida
11,13,EJ,6.1636,8.1636,0.1158,43.2652,0.0,43.2652,6.1636,Comprimida
11,14,FB,13.3962,17.3962,0.1158,0.0,6.1636,11.894,0.0,Tensionada
11,15,GC,11.053,15.053,0.1158,11.894,5.2276,21.6326,0.0,Tensionada
11,16,IC,11.053,15.053,0.1158,31.3712,5.2276,21.6326,0.0,Tensionada
11,17,JD,13.3962,17.3962,0.1158,43.2652,6.1636,31.3712,0.0,Tensionada
12,1,AB,11.9782,13.9782,0.1531,0.0,0.0,11.9782,0.0,Neutra
12,2,BC,9.9074,13.9074,0.1531,11.9782,0.0,21.8856,0.0,Tensionada
12,3,CD,9.9074,13.9074,0.1531,21.8856,0.0,31.793,0.0,Tensionada
12,4,DE,11.9782,13.9782,0.1531,31.793,0.0,43.7712,0.0,Neutra
12,5,FG,11.9826,15.9826,0.1531,0.0,5.3089,11.9782,4.9831,Comprimida
12,6,GH,9.9186,13.9186,0.1531,11.9782,4.9831,21.8856,5.4546,Comprimida
12,7,HI,9.9186,13.9186,0.1531,21.8856,5.4546,31.793,4.9831,Comprimida
12,8,IJ,11.9826,15.9826,0.1531,31.793,4.9831,43.7712,5.3089,Comprimida
12,9,AF,5.3089,7.3089,0.1531,0.0,0.0,0.0,5.3089,Comprimida
12,10,GB,4.9831,8.9831,0.1531,11.9782,4.9831,11.9782,0.0,Comprimida
12,11,HC,5.4546,9.4546,0.1531,21.8856,5.4546,21.8856,0.0,Tensionada
12,12,ID,4.9831,8.9831,0.1531,31.793,4.9831,31.793,0.0,Comprimida
12,13,EJ,5.3089,7.3089,0.1531,43.7712,0.0,43.7712,5.3089,Comprimida
12,14,FB,13.102,17.102,0.1531,0.0,5.3089,11.9782,0.0,Tensionada
12,15,GC,11.09,15.09,0.1531,11.9782,4.9831,21.8856,0.0,Tensionada
12,16,IC,11.09,15.09,0.1531,31.793,4.9831,21.8856,0.0,Tensionada
12,17,JD,13.102,17.102,0.1531,43.7712,5.3089,31.793,0.0,Tensionada
13,1,AB,11.9668,13.9668,0.1604,0.0,0.0,11.9668,0.0,Neutra
13,2,BC,9.7918,13.7918,0.1604,11.9668,0.0,21.7586,0.0,Tensionada
13,3,CD,9.7918,13.7918,0.1604,21.7586,0.0,31.5504,0.0,Tensionada
13,4,DE,11.9668,13.9668,0.1604,31.5504,0.0,43.5173,0.0,Neutra
13,5,FG,11.9703,15.9703,0.1604,0.0,5.0311,11.9668,4.7425,Comprimida
13,6,GH,9.8622,13.8622,0.1604,11.9668,4.7425,21.7586,5.9186,Comprimida
13,7,HI,9.8622,13.8622,0.1604,21.7586,5.9186,31.5504,4.7425,Comprimida
13,8,IJ,11.9703,15.9703,0.1604,31.5504,4.7425,43.5173,5.0311,Comprimida
13,9,AF,5.0311,7.0311,0.1604,0.0,0.0,0.0,5.0311,Comprimida
13,10,GB,4.7425,8.7425,0.1604,11.9668,4.7425,11.9668,0.0,Comprimida
13,11,HC,5.9186,9.9186,0.1604,21.7586,5.9186,21.7586,0.0,Tensionada
13,12,ID,4.7425,8.7425,0.1604,31.5504,4.7425,31.5504,0.0,Comprimida
13,13,EJ,5.0311,7.0311,0.1604,43.5173,0.0,43.5173,5.0311,Comprimida
13,14,FB,12.9814,16.9814,0.1604,0.0,5.0311,11.9668,0.0,Tensionada
13,15,GC,10.8798,14.8798,0.1604,11.9668,4.7425,21.7586,0.0,Tensionada
13,16,IC,10.8798,14.8798,0.1604,31.5504,4.7425,21.7586,0.0,Tensionada
13,17,JD,12.9814,16.9814,0.1604,43.5173,5.0311,31.5504,0.0,Tensionada
14,1,AB,11.7964,13.7964,0.1623,0.0,0.0,11.7964,0.0,Neutra
14,2,BC,9.7984,13.7984,0.1623,11.7964,0.0,21.5948,0.0,Tensionada
14,3,CD,9.7984,13.7984,0.1623,21.5948,0.0,31.3932,0.0,Tensionada
14,4,DE,11.7964,13.7964,0.1623,31.3932,0.0,43.1896,0.0,Neutra
14,5,FG,11.8236,15.8236,0.1623,0.0,6.0494,11.7964,5.248,Comprimida
14,6,GH,9.7987,13.7987,0.1623,11.7964,5.248,21.5948,5.1714,Comprimida
14,7,HI,9.7987,13.7987,0.1623,21.5948,5.1714,31.3932,5.248,Comprimida
14,8,IJ,11.8236,15.8236,0.1623,31.3932,5.248,43.1896,6.0494,Comprimida
14,9,AF,6.0494,8.0494,0.1623,0.0,0.0,0.0,6.0494,Comprimida
14,10,GB,5.248,9.248,0.1623,11.7964,5.248,11.7964,0.0,Comprimida
14,11,HC,5.1714,9.1714,0.1623,21.5948,5.1714,21.5948,0.0,Comprimida
14,12,ID,5.248,9.248,0.1623,31.3932,5.248,31.3932,0.0,Comprimida
14,13,EJ,6.0494,8.0494,0.1623,43.1896,0.0,43.1896,6.0494,Comprimida
14,14,FB,13.2571,17.2571,0.1623,0.0,6.0494,11.7964,0.0,Tensionada
14,15,GC,11.1153,15.1153,0.1623,11.7964,5.248,21.5948,0.0,Tensionada
14,16,IC,11.1153,15.1153,0.1623,31.3932,5.248,21.5948,0.0,Tensionada
14,17,JD,13.2571,17.2571,0.1623,43.1896,6.0494,31.3932,0.0,Tensionada
15,1,AB,11.8353,13.8353,0.1657,0.0,0.0,11.8353,0.0,Neutra
15,2,BC,9.756,13.756,0.1657,11.8353,0.0,21.5912,0.0,Tensionada
15,3,CD,9.756,13.756,0.1657,21.5912,0.0,31.3472,0.0,Tensionada
15,4,DE,11.8353,13.8353,0.1657,31.3472,0.0,43.1825,0.0,Neutra
15,5,FG,11.8427,15.8427,0.1657,0.0,5.8224,11.8353,5.405,Comprimida
15,6,GH,9.7615,13.7615,0.1657,11.8353,5.405,21.5912,5.075,Comprimida
15,7,HI,9.7615,13.7615,0.1657,21.5912,5.075,31.3472,5.405,Comprimida
15,8,IJ,11.8427,15.8427,0.1657,31.3472,5.405,43.1825,5.8224,Comprimida
15,9,AF,5.8224,7.8224,0.1657,0.0,0.0,0.0,5.8224,Comprimida
15,10,GB,5.405,9.405,0.1657,11.8353,5.405,11.8353,0.0,Comprimida
15,11,HC,5.075,9.075,0.1657,21.5912,5.075,21.5912,0.0,Comprimida
15,12,ID,5.405,9.405,0.1657,31.3472,5.405,31.3472,0.0,Comprimida
15,13,EJ,5.8224,7.8224,0.1657,43.1825,0.0,43.1825,5.8224,Comprimida
15,14,FB,13.1899,17.1899,0.1657,0.0,5.8224,11.8353,0.0,Tensionada
15,15,GC,11.1532,15.1532,0.1657,11.8353,5.405,21.5912,0.0,Tensionada
15,16,IC,11.1532,15.1532,0.1657,31.3472,5.405,21.5912,0.0,Tensionada
15,17,JD,13.1899,17.1899,0.1657,43.1825,5.8224,31.3472,0.0,Tensionada
16,1,AB,11.7849,13.7849,0.1719,0.0,0.0,11.7849,0.0,Neutra
16,2,BC,9.811,13.811,0.1719,11.7849,0.0,21.5959,0.0,Tensionada
16,3,CD,9.811,13.811,0.1719,21.5959,0.0,31.4069,0.0,Tensionada
16,4,DE,11.7849,13.7849,0.1719,31.4069,0.0,43.1918,0.0,Neutra
16,5,FG,11.7955,15.7955,0.1719,0.0,5.9546,11.7849,5.4544,Comprimida
16,6,GH,9.8133,13.8133,0.1719,11.7849,5.4544,21.5959,5.2425,Comprimida
16,7,HI,9.8133,13.8133,0.1719,21.5959,5.2425,31.4069,5.4544,Comprimida
16,8,IJ,11.7955,15.7955,0.1719,31.4069,5.4544,43.1918,5.9546,Comprimida
16,9,AF,5.9546,7.9546,0.1719,0.0,0.0,0.0,5.9546,Comprimida
16,10,GB,5.4544,9.4544,0.1719,11.7849,5.4544,11.7849,0.0,Comprimida
16,11,HC,5.2425,9.2425,0.1719,21.5959,5.2425,21.5959,0.0,Comprimida
16,12,ID,5.4544,9.4544,0.1719,31.4069,5.4544,31.4069,0.0,Comprimida
16,13,EJ,5.9546,7.9546,0.1719,43.1918,0.0,43.1918,5.9546,Comprimida
16,14,FB,13.2038,17.2038,0.1719,0.0,5.9546,11.7849,0.0,Tensionada
16,15,GC,11.2253,15.2253,0.1719,11.7849,5.4544,21.5959,0.0,Tensionada
16,16,IC,11.2253,15.2253,0.1719,31.4069,5.4544,21.5959,0.0,Tensionada
16,17,JD,13.2038,17.2038,0.1719,43.1918,5.9546,31.4069,0.0,Tensionada
17,1,AB,11.7849,13.7849,0.1719,0.0,0.0,11.7849,0.0,Neutra
17,2,BC,9.811,13.811,0.1719,11.7849,0.0,21.5959,0.0,Tensionada
17,3,CD,9.811,13.811,0.1719,21.5959,0.0,31.4069,0.0,Tensionada
17,4,DE,11.7849,13.7849,0.1719,31.4069,0.0,43.1918,0.0,Neutra
17,5,FG,11.7955,15.7955,0.1719,0.0,5.9546,11.7849,5.4544,Comprimida
17,6,GH,9.8133,13.8133,0.1719,11.7849,5.4544,21.5959,5.2425,Comprimida
17,7,HI,9.8133,13.8133,0.1719,21.5959,5.2425,31.4069,5.4544,Comprimida
17,8,IJ,11.7955,15.7955,0.1719,31.4069,5.4544,43.1918,5.9546,Comprimida
17,9,AF,5.9546,7.9546,0.1719,0.0,0.0,0.0,5.9546,Comprimida
17,10,GB,5.4544,9.4544,0.1719,11.7849,5.4544,11.7849,0.0,Comprimida
17,11,HC,5.2425,9.2425,0.1719,21.5959,5.2425,21.5959,0.0,Comprimida
17,12,ID,5.4544,9.4544,0.1719,31.4069,5.4544,31.4069,0.0,Comprimida
17,13,EJ,5.9546,7.9546,0.1719,43.1918,0.0,43.1918,5.9546,Comprimida
17,14,FB,13.2038,17.2038,0.1719,0.0,5.9546,11.7849,0.0,Tensionada
17,15,GC,11.2253,15.2253,0.1719,11.7849,5.4544,21.5959,0.0,Tensionada
17,16,IC,11.2253,15.2253,0.1719,31.4069,5.4544,21.5959,0.0,Tensionada
17,17,JD,13.2038,17.2038,0.1719,43.1918,5.9546,31.4069,0.0,Tensionada
18,1,AB,12.0,14.0,0.1774,0.0,0.0,12.0,0.0,Neutra
18,2,BC,10.0,14.0,0.1774,12.0,0.0,22.0,0.0,Tensionada
18,3,CD,10.0,14.0,0.1774,22.0,0.0,32.0,0.0,Tensionada
18,4,DE,12.0,14.0,0.1774,32.0,0.0,44.0,0.0,Neutra
18,5,FG,12.0226,16.0226,0.1774,0.0,5.0676,12.0,5.8047,Comprimida
18,6,GH,10.0108,14.0108,0.1774,12.0,5.8047,22.0,6.2704,Comprimida
18,7,HI,10.0108,14.0108,0.1774,22.0,6.2704,32.0,5.8047,Comprimida
18,8,IJ,12.0226,16.0226,0.1774,32.0,5.8047,44.0,5.0676,Comprimida
18,9,AF,5.0676,7.0676,0.1774,0.0,0.0,0.0,5.0676,Comprimida
18,10,GB,5.8047,9.8047,0.1774,12.0,5.8047,12.0,0.0,Comprimida
18,11,HC,6.2704,10.2704,0.1774,22.0,6.2704,22.0,0.0,Tensionada
18,12,ID,5.8047,9.8047,0.1774,32.0,5.8047,32.0,0.0,Comprimida
18,13,EJ,5.0676,7.0676,0.1774,44.0,0.0,44.0,5.0676,Comprimida
18,14,FB,13.0261,17.0261,0.1774,0.0,5.0676,12.0,0.0,Tensionada
18,15,GC,11.5626,15.5626,0.1774,12.0,5.8047,22.0,0.0,Tensionada
18,16,IC,11.5626,15.5626,0.1774,32.0,5.8047,22.0,0.0,Tensionada
18,17,JD,13.0261,17.0261,0.1774,44.0,5.0676,32.0,0.0,Tensionada
