geração,Id_Barra,Nome_Barra,Tamanho Geometrico (cm),Tamanho de Corte (cm),Fitness,No1_X,No1_Y,No2_X,No2_Y
41,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
41,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
41,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
41,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
41,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
41,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
41,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
41,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
41,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
41,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
41,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
41,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
42,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
42,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
42,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
42,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
42,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
42,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
42,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
42,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
42,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
42,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
42,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
42,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
42,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
42,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
42,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
42,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
42,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
43,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
43,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
43,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
43,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
43,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
43,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
43,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
43,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
43,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
43,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
43,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
43,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
43,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
43,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
43,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
43,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
43,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
44,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
44,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
44,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
44,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
44,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
44,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
44,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
44,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
44,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
44,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
44,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
44,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
44,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
44,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
44,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
44,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
44,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
45,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
45,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
45,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
45,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
45,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
45,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
45,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
45,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
45,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
45,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
45,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
45,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
45,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
45,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
45,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
45,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
45,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
46,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
46,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
46,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
46,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
46,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
46,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
46,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
46,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
46,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
46,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
46,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
46,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
46,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
46,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
46,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
46,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
46,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
47,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
47,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
47,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
47,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
47,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
47,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
47,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
47,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
47,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
47,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
47,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
47,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
47,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
47,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
47,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
47,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
47,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
48,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
48,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
48,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
48,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
48,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
48,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
48,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
48,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
48,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
48,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
48,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
48,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
48,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
48,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
48,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
48,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
48,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
49,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
49,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
49,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
49,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
49,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
49,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
49,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
49,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
49,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
49,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
49,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
49,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
49,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
49,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
49,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
49,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
49,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
50,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
50,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
50,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
50,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
50,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
50,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
50,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
50,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
50,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
50,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
50,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
50,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
50,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
50,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
50,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
50,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
50,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
51,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
51,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
51,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
51,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
51,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
51,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
51,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
51,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
51,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
51,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
51,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
51,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
51,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
51,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
51,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
51,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
51,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
52,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
52,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
52,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
52,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
52,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
52,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
52,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
52,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
52,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
52,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
52,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
52,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
52,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
52,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
52,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
52,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
52,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
53,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
53,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
53,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
53,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
53,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
53,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
53,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
53,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
53,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
53,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
53,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
53,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
53,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
53,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
53,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
53,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
53,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
54,1,AB,11.8759,13.8759,0.2537,0.0,0.0,11.8759,0.0
54,2,BC,9.6751,13.6751,0.2537,11.8759,0.0,21.551,0.0
54,3,CD,9.6751,13.6751,0.2537,21.551,0.0,31.2261,0.0
54,4,DE,11.8759,13.8759,0.2537,31.2261,0.0,43.102,0.0
54,5,FG,11.8804,15.8804,0.2537,0.0,5.8673,11.8759,6.1936
54,6,GH,9.7689,13.7689,0.2537,11.8759,6.1936,21.551,7.5438
54,7,HI,9.7689,13.7689,0.2537,21.551,7.5438,31.2261,6.1936
54,8,IJ,11.8804,15.8804,0.2537,31.2261,6.1936,43.102,5.8673
54,9,AF,5.8673,7.8673,0.2537,0.0,0.0,0.0,5.8673
54,10,GB,6.1936,10.1936,0.2537,11.8759,6.1936,11.8759,0.0
54,11,HC,7.5438,11.5438,0.2537,21.551,7.5438,21.551,0.0
54,12,ID,6.1936,10.1936,0.2537,31.2261,6.1936,31.2261,0.0
54,13,EJ,5.8673,7.8673,0.2537,43.102,0.0,43.102,5.8673
54,14,FB,13.2462,17.2462,0.2537,0.0,5.8673,11.8759,0.0
54,15,GC,11.4878,15.4878,0.2537,11.8759,6.1936,21.551,0.0
54,16,IC,11.4878,15.4878,0.2537,31.2261,6.1936,21.551,0.0
54,17,JD,13.2462,17.2462,0.2537,43.102,5.8673,31.2261,0.0
55,1,AB,11.9768,13.9768,0.2554,0.0,0.0,11.9768,0.0
55,2,BC,9.5491,13.5491,0.2554,11.9768,0.0,21.5259,0.0
55,3,CD,9.5491,13.5491,0.2554,21.5259,0.0,31.075,0.0
55,4,DE,11.9768,13.9768,0.2554,31.075,0.0,43.0518,0.0
55,5,FG,11.9917,15.9917,0.2554,0.0,5.6677,11.9768,6.2648
55,6,GH,9.6013,13.6013,0.2554,11.9768,6.2648,21.5259,7.2648
55,7,HI,9.6013,13.6013,0.2554,21.5259,7.2648,31.075,6.2648
55,8,IJ,11.9917,15.9917,0.2554,31.075,6.2648,43.0518,5.6677
55,9,AF,5.6677,7.6677,0.2554,0.0,0.0,0.0,5.6677
55,10,GB,6.2648,10.2648,0.2554,11.9768,6.2648,11.9768,0.0
55,11,HC,7.2648,11.2648,0.2554,21.5259,7.2648,21.5259,0.0
55,12,ID,6.2648,10.2648,0.2554,31.075,6.2648,31.075,0.0
55,13,EJ,5.6677,7.6677,0.2554,43.0518,0.0,43.0518,5.6677
55,14,FB,13.2501,17.2501,0.2554,0.0,5.6677,11.9768,0.0
55,15,GC,11.4207,15.4207,0.2554,11.9768,6.2648,21.5259,0.0
55,16,IC,11.4207,15.4207,0.2554,31.075,6.2648,21.5259,0.0
55,17,JD,13.2501,17.2501,0.2554,43.0518,5.6677,31.075,0.0
56,1,AB,11.9768,13.9768,0.2554,0.0,0.0,11.9768,0.0
56,2,BC,9.5491,13.5491,0.2554,11.9768,0.0,21.5259,0.0
56,3,CD,9.5491,13.5491,0.2554,21.5259,0.0,31.075,0.0
56,4,DE,11.9768,13.9768,0.2554,31.075,0.0,43.0518,0.0
56,5,FG,11.9917,15.9917,0.2554,0.0,5.6677,11.9768,6.2648
56,6,GH,9.6013,13.6013,0.2554,11.9768,6.2648,21.5259,7.2648
56,7,HI,9.6013,13.6013,0.2554,21.5259,7.2648,31.075,6.2648
56,8,IJ,11.9917,15.9917,0.2554,31.075,6.2648,43.0518,5.6677
56,9,AF,5.6677,7.6677,0.2554,0.0,0.0,0.0,5.6677
56,10,GB,6.2648,10.2648,0.2554,11.9768,6.2648,11.9768,0.0
56,11,HC,7.2648,11.2648,0.2554,21.5259,7.2648,21.5259,0.0
56,12,ID,6.2648,10.2648,0.2554,31.075,6.2648,31.075,0.0
56,13,EJ,5.6677,7.6677,0.2554,43.0518,0.0,43.0518,5.6677
56,14,FB,13.2501,17.2501,0.2554,0.0,5.6677,11.9768,0.0
56,15,GC,11.4207,15.4207,0.2554,11.9768,6.2648,21.5259,0.0
56,16,IC,11.4207,15.4207,0.2554,31.075,6.2648,21.5259,0.0
56,17,JD,13.2501,17.2501,0.2554,43.0518,5.6677,31.075,0.0
57,1,AB,11.9768,13.9768,0.2554,0.0,0.0,11.9768,0.0
57,2,BC,9.5491,13.5491,0.2554,11.9768,0.0,21.5259,0.0
57,3,CD,9.5491,13.5491,0.2554,21.5259,0.0,31.075,0.0
57,4,DE,11.9768,13.9768,0.2554,31.075,0.0,43.0518,0.0
57,5,FG,11.9917,15.9917,0.2554,0.0,5.6677,11.9768,6.2648
57,6,GH,9.6013,13.6013,0.2554,11.9768,6.2648,21.5259,7.2648
57,7,HI,9.6013,13.6013,0.2554,21.5259,7.2648,31.075,6.2648
57,8,IJ,11.9917,15.9917,0.2554,31.075,6.2648,43.0518,5.6677
57,9,AF,5.6677,7.6677,0.2554,0.0,0.0,0.0,5.6677
57,10,GB,6.2648,10.2648,0.2554,11.9768,6.2648,11.9768,0.0
57,11,HC,7.2648,11.2648,0.2554,21.5259,7.2648,21.5259,0.0
57,12,ID,6.2648,10.2648,0.2554,31.075,6.2648,31.075,0.0
57,13,EJ,5.6677,7.6677,0.2554,43.0518,0.0,43.0518,5.6677
57,14,FB,13.2501,17.2501,0.2554,0.0,5.6677,11.9768,0.0
57,15,GC,11.4207,15.4207,0.2554,11.9768,6.2648,21.5259,0.0
57,16,IC,11.4207,15.4207,0.2554,31.075,6.2648,21.5259,0.0
57,17,JD,13.2501,17.2501,0.2554,43.0518,5.6677,31.075,0.0
58,1,AB,11.9768,13.9768,0.2554,0.0,0.0,11.9768,0.0
58,2,BC,9.5491,13.5491,0.2554,11.9768,0.0,21.5259,0.0
58,3,CD,9.5491,13.5491,0.2554,21.5259,0.0,31.075,0.0
58,4,DE,11.9768,13.9768,0.2554,31.075,0.0,43.0518,0.0
58,5,FG,11.9917,15.9917,0.2554,0.0,5.6677,11.9768,6.2648
58,6,GH,9.6013,13.6013,0.2554,11.9768,6.2648,21.5259,7.2648
58,7,HI,9.6013,13.6013,0.2554,21.5259,7.2648,31.075,6.2648
58,8,IJ,11.9917,15.9917,0.2554,31.075,6.2648,43.0518,5.6677
58,9,AF,5.6677,7.6677,0.2554,0.0,0.0,0.0,5.6677
58,10,GB,6.2648,10.2648,0.2554,11.9768,6.2648,11.9768,0.0
58,11,HC,7.2648,11.2648,0.2554,21.5259,7.2648,21.5259,0.0
58,12,ID,6.2648,10.2648,0.2554,31.075,6.2648,31.075,0.0
58,13,EJ,5.6677,7.6677,0.2554,43.0518,0.0,43.0518,5.6677
58,14,FB,13.2501,17.2501,0.2554,0.0,5.6677,11.9768,0.0
58,15,GC,11.4207,15.4207,0.2554,11.9768,6.2648,21.5259,0.0
58,16,IC,11.4207,15.4207,0.2554,31.075,6.2648,21.5259,0.0
58,17,JD,13.2501,17.2501,0.2554,43.0518,5.6677,31.075,0.0
59,1,AB,11.9249,13.9249,0.2558,0.0,0.0,11.9249,0.0
59,2,BC,9.6208,13.6208,0.2558,11.9249,0.0,21.5457,0.0
59,3,CD,9.6208,13.6208,0.2558,21.5457,0.0,31.1666,0.0
59,4,DE,11.9249,13.9249,0.2558,31.1666,0.0,43.0915,0.0
59,5,FG,11.9344,15.9344,0.2558,0.0,5.7946,11.9249,6.2695
59,6,GH,9.6909,13.6909,0.2558,11.9249,6.2695,21.5457,7.4328
59,7,HI,9.6909,13.6909,0.2558,21.5457,7.4328,31.1666,6.2695
59,8,IJ,11.9344,15.9344,0.2558,31.1666,6.2695,43.0915,5.7946
59,9,AF,5.7946,7.7946,0.2558,0.0,0.0,0.0,5.7946
59,10,GB,6.2695,10.2695,0.2558,11.9249,6.2695,11.9249,0.0
59,11,HC,7.4328,11.4328,0.2558,21.5457,7.4328,21.5457,0.0
59,12,ID,6.2695,10.2695,0.2558,31.1666,6.2695,31.1666,0.0
59,13,EJ,5.7946,7.7946,0.2558,43.0915,0.0,43.0915,5.7946
59,14,FB,13.2582,17.2582,0.2558,0.0,5.7946,11.9249,0.0
59,15,GC,11.4833,15.4833,0.2558,11.9249,6.2695,21.5457,0.0
59,16,IC,11.4833,15.4833,0.2558,31.1666,6.2695,21.5457,0.0
59,17,JD,13.2582,17.2582,0.2558,43.0915,5.7946,31.1666,0.0
60,1,AB,11.9249,13.9249,0.2558,0.0,0.0,11.9249,0.0
60,2,BC,9.6208,13.6208,0.2558,11.9249,0.0,21.5457,0.0
60,3,CD,9.6208,13.6208,0.2558,21.5457,0.0,31.1666,0.0
60,4,DE,11.9249,13.9249,0.2558,31.1666,0.0,43.0915,0.0
60,5,FG,11.9344,15.9344,0.2558,0.0,5.7946,11.9249,6.2695
60,6,GH,9.6909,13.6909,0.2558,11.9249,6.2695,21.5457,7.4328
60,7,HI,9.6909,13.6909,0.2558,21.5457,7.4328,31.1666,6.2695
60,8,IJ,11.9344,15.9344,0.2558,31.1666,6.2695,43.0915,5.7946
60,9,AF,5.7946,7.7946,0.2558,0.0,0.0,0.0,5.7946
60,10,GB,6.2695,10.2695,0.2558,11.9249,6.2695,11.9249,0.0
60,11,HC,7.4328,11.4328,0.2558,21.5457,7.4328,21.5457,0.0
60,12,ID,6.2695,10.2695,0.2558,31.1666,6.2695,31.1666,0.0
60,13,EJ,5.7946,7.7946,0.2558,43.0915,0.0,43.0915,5.7946
60,14,FB,13.2582,17.2582,0.2558,0.0,5.7946,11.9249,0.0
60,15,GC,11.4833,15.4833,0.2558,11.9249,6.2695,21.5457,0.0
60,16,IC,11.4833,15.4833,0.2558,31.1666,6.2695,21.5457,0.0
60,17,JD,13.2582,17.2582,0.2558,43.0915,5.7946,31.1666,0.0
61,1,AB,11.9249,13.9249,0.2558,0.0,0.0,11.9249,0.0
61,2,BC,9.6208,13.6208,0.2558,11.9249,0.0,21.5457,0.0
61,3,CD,9.6208,13.6208,0.2558,21.5457,0.0,31.1666,0.0
61,4,DE,11.9249,13.9249,0.2558,31.1666,0.0,43.0915,0.0
61,5,FG,11.9344,15.9344,0.2558,0.0,5.7946,11.9249,6.2695
61,6,GH,9.6909,13.6909,0.2558,11.9249,6.2695,21.5457,7.4328
61,7,HI,9.6909,13.6909,0.2558,21.5457,7.4328,31.1666,6.2695
61,8,IJ,11.9344,15.9344,0.2558,31.1666,6.2695,43.0915,5.7946
61,9,AF,5.7946,7.7946,0.2558,0.0,0.0,0.0,5.7946
61,10,GB,6.2695,10.2695,0.2558,11.9249,6.2695,11.9249,0.0
61,11,HC,7.4328,11.4328,0.2558,21.5457,7.4328,21.5457,0.0
